listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
2856241,Charming 4-bedroom apt Sthlm City,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjg1NjI0MQ%3D%3D/original/d80f568c-7ca9-4b2a-95d8-45f589f5d092.jpeg,14,14602075,Malin,"","",true,59.3373,18.0521,6,4,5,2.0,false,"TV,Washer,Cable TV,Smoke alarm,Wifi,Patio or balcony,First aid kit,Fire extinguisher,Kitchen,Essentials,Shampoo,Hair dryer,Iron,Elevator,Refrigerator,Dishes and silverware,Heating",false,2,Strict,SEK,118,0,89,4.97,4.9,5.0,5.0,4.9,5.0,4.8,66542.0,681275.0,339.8,3501.2,0.545,0.802,182.3,1866.5,268.3,2747.1,199,117,166,365,20876.0,200135.0,326.7,3132.4,0.711,0.928,232.0,2223.7,302.6,2900.5,64,21,26,90
2880914,Central apartment in Stockholm City,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/56834458/c0b2f99b_original.jpg?aki_policy=medium,24,14220379,,"","",false,59.3379,18.0476,3,1,2,1.0,,"Elevator,Wifi,Kitchen,Air conditioning,Cable TV,Dryer,Iron,Washer,Hair dryer,Dedicated workspace,Hangers,TV,Essentials,Heating,Free street parking,Smoke alarm,Carbon monoxide alarm,First aid kit,Bathtub,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Ceiling fan,Dining table,Freezer,Cleaning products,Clothing storage,Wine glasses",,4,Strict,SEK,,,185,4.57,4.6,4.7,4.5,4.8,4.7,4.5,1181.0,12794.0,68.8,735.9,0.047,0.054,3.2,35.1,3.7,40.4,17,48,348,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
2917399,"Stockholm, SOFO; near Old Town.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/beb626e8-66ab-430f-af8c-254ed2bf44f7.jpg,32,679557,Philo And Lars,"","",false,59.3088,18.0841,4,4,4,1.0,false,"TV,Children’s books and toys,Blender,Wifi,Kitchen,Board games,Hot water kettle,Portable fans,Hot water,Body soap,Conditioner,Elevator,Bed linens,Cleaning products,Coffee maker,Refrigerator,Piano,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Exercise equipment,Shower gel,Patio or balcony,Fire extinguisher,Essentials,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Toaster,Bathtub",false,6,Strict,SEK,0,0,10,4.8,4.8,4.9,4.9,5.0,4.8,4.7,4521.0,43868.0,152.8,1571.3,0.079,0.259,12.4,120.2,40.4,391.7,29,253,336,365,1108.0,10623.0,156.6,1501.6,0.078,0.0,12.3,118.0,0.0,0.0,7,0,83,90
2995648,Experience more,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5b334000-8dd4-4f97-a9f0-1cc0209bbd3f.jpg,33,8098890,Robin,"","",true,59.3151,18.0625,4,2,2,1.0,false,"High chair,Wifi,Crib,Kitchen,Pack ’n play/Travel crib,Hot water,Elevator,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,3,Moderate,SEK,0,0,254,4.9,4.9,5.0,4.9,5.0,4.9,4.8,88485.0,898581.0,282.3,2885.9,0.844,0.0,242.4,2461.9,0.0,0.0,308,0,57,365,28594.0,274118.0,324.4,3110.2,0.978,0.0,317.7,3045.8,0.0,0.0,88,0,2,90
3008038,Spacious 3 room apt on Södermalm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/60709ea0-0c8f-4e84-b736-9ccad362af1b.jpg,16,4306005,Fredrik,"","",false,59.3081,18.0642,4,3,3,1.5,false,"TV,Cable TV,Wifi,Kitchen,Board games,Hot water kettle,Books and reading material,Portable fans,Pets allowed,Record player,Conditioner,Elevator,Cleaning products,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Essentials,Shampoo,Hair dryer,Iron,Freezer,Sound system,Rice maker,Children’s books and toys,Blender,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Dining table,Baking sheet,Toaster",false,3,Firm,SEK,103,0,55,4.85,4.6,4.9,4.9,5.0,4.8,4.7,53305.0,548972.0,344.6,3546.4,0.425,0.625,146.0,1504.0,214.9,2213.6,155,117,210,365,13885.0,133112.0,337.4,3235.0,0.478,0.581,154.3,1479.0,187.6,1798.8,43,16,47,90
3039106,"A one-of-a-kind apartment, overlooking the park",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/83423745/a70d1602_original.jpg,25,6790299,Magnus,"","",true,59.3432,18.0437,5,3,3,1.5,false,"TV,Wifi,Kitchen,Paid parking off premises,Books and reading material,Record player,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Mini golf,Outdoor dining area,Freezer,Outdoor kitchen,Children’s books and toys,Blender,Children’s dinnerware,Hot water,Body soap,Outdoor shower,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Patio or balcony,Children's playroom,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Sun loungers,Toaster",false,4,Strict,SEK,0,0,49,5.0,5.0,5.0,5.0,5.0,5.0,4.9,95489.0,955740.0,337.0,3444.8,0.745,0.954,261.6,2618.5,335.0,3353.5,272,80,93,365,33755.0,323598.0,388.0,3719.6,0.967,0.0,375.1,3595.5,0.0,0.0,87,0,3,90
3092308,Urban/Nature Stockholm,Private room in condo,private_room,https://a0.muscache.com/im/pictures/40789036/653918b8_original.jpg,24,4736776,Björn,"","",false,59.3138,18.0120,,,1,0.0,false,"TV,Cable TV,Wifi,Kitchen,Pets allowed,Hot water,Breakfast,Elevator,Coffee maker,Refrigerator,Dishes and silverware,Heating,Beach access,Smoke alarm,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Hair dryer,Iron,Dedicated workspace",false,2,Moderate,SEK,0,51,147,4.89,5.0,4.9,4.8,5.0,4.8,4.9,11600.0,119924.0,56.7,582.0,0.567,0.697,31.8,328.6,39.1,403.8,207,68,158,365,1288.0,12349.0,61.1,585.6,0.244,1.0,14.3,137.2,58.5,561.3,22,68,68,90
3101290,House with  garden in lovely Enskede,Entire villa,entire_home,https://a0.muscache.com/im/pictures/4b45fb4b-48a8-4d8b-8070-245c2d9b71e8.jpg,41,14369794,Anna,"","",false,59.2688,18.0782,5,4,4,2.0,false,"TV,Cable TV,Ping pong table,Wifi,Air conditioning,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Elevator,Free street parking,Outdoor furniture,Hammock,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,Room-darkening shades,Game console,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Backyard,Dining table,Barbecue utensils,Toaster",false,6,Firm,SEK,82,0,16,4.94,4.8,4.8,4.9,4.9,4.8,4.7,5513.0,58939.0,257.4,2649.3,0.058,0.147,15.1,161.5,38.6,412.2,21,222,344,365,0.0,0.0,255.5,2449.5,0.0,0.0,0.0,0.0,0.0,0.0,0,82,90,90
3135540,Beautiful apartment in city centre,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/60032420/c6501a33_original.jpg,13,15921456,Jelena,"","",false,59.3174,18.0737,4,2,3,1.0,false,"Wifi,Crib,Kitchen,Hot water,Bed linens,Microwave,Refrigerator,Piano,Dishwasher,Dishes and silverware,Heating,Oven,Wine glasses,Washer,Dryer,Single level home,Essentials,Long term stays allowed,Hangers,Iron,Dedicated workspace,Freezer,Bathtub",false,7,Moderate,SEK,0,0,20,4.8,4.7,4.9,4.9,4.8,5.0,4.5,41064.0,398158.0,289.2,2950.1,0.326,0.355,112.5,1090.8,122.6,1188.5,119,30,246,365,28497.0,273188.0,356.0,3412.6,0.889,0.0,316.6,3035.4,0.0,0.0,80,0,10,90
3137206,Spacious apartment In the center of Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d77fe682-7af9-4c3f-844e-be8ae9a80080.jpg,63,15928933,Caroline,"","",false,59.3169,18.0489,5,3,3,1.0,false,"TV,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Cleaning products,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Wine glasses,Beach access,Shower gel,Patio or balcony,Essentials,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Private entrance,Sound system,Toaster,Bathtub",false,3,Firm,SEK,0,0,17,4.88,4.8,5.0,4.7,4.9,4.9,4.7,40889.0,416167.0,367.4,3761.0,0.296,0.493,112.0,1140.2,186.7,1900.3,108,146,257,365,13268.0,127193.0,416.3,3991.3,0.344,0.738,147.4,1413.3,315.9,3028.4,31,48,59,90
3146273,Charming 3-room apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/51010053/6cbee518_original.jpg,19,7992944,Elias,"","",false,59.3404,18.0393,4,2,2,1.0,false,"Children’s books and toys,Window guards,Wifi,Kitchen,Room-darkening shades,Paid parking off premises,Children’s dinnerware,Pets allowed,Hot water,Elevator,Bed linens,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Luggage dropoff allowed,Essentials,Hangers,Iron,Freezer,Bathtub",false,5,Firm,SEK,0,0,22,4.77,4.9,5.0,4.8,5.0,4.9,4.7,25060.0,242022.0,331.0,3388.8,0.186,0.227,68.7,663.1,83.5,806.7,68,65,297,365,13819.0,132480.0,376.0,3604.5,0.411,0.0,153.5,1472.0,0.0,0.0,37,0,53,90
3273835,"Spacious & cozy, near the water.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-3273835/original/ba7b9f75-4334-4532-b388-af762ee3301f.jpeg,16,16554746,Sandra,"","",false,59.3169,18.0362,5,4,6,2.0,false,"TV,Wifi,Kitchen,Board games,Hot water kettle,Conditioner,Elevator,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Bathtub,Children’s books and toys,Blender,Room-darkening shades,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Children's playroom,Dining table,Barbecue utensils,Toaster",false,4,Strict,SEK,158,0,21,5.0,5.0,5.0,5.0,5.0,4.9,5.0,60945.0,620394.0,326.5,3361.9,0.512,0.813,167.0,1699.7,265.0,2697.4,187,135,178,365,24495.0,234822.0,319.7,3064.6,0.856,0.0,272.2,2609.1,0.0,0.0,77,0,13,90
3277477,City Backpackers - Comfortable 8-bed Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b7c9d15f-c088-4bac-a866-a32d8bffafd9.jpg,17,4380521,City Backpackers,"","",true,59.3360,18.0549,8,1,8,1.0,false,"Stove,TV,Washer,Cable TV,Dryer,Single level home,Smoke alarm,Wifi,Luggage dropoff allowed,Kitchen,Essentials,Hot water,Iron,Bed linens,Private entrance,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics",true,1,Moderate,SEK,0,34,93,4.62,4.7,4.8,4.5,4.7,4.9,4.7,4276.0,43950.0,311.7,3210.7,0.036,0.197,11.7,120.4,64.8,665.9,13,299,352,365,597.0,5723.0,301.3,2888.6,0.022,0.133,6.6,63.6,39.8,381.5,2,75,88,90
3317337,Three storeys in Old town townhouse,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-3317337/original/19c38240-0b1d-49ec-b353-581830977868.jpeg,22,10692460,Henrik,"","",true,59.3238,18.0713,4,3,3,1.0,false,"TV,Wifi,Kitchen,Room-darkening shades,Books and reading material,Game console,Pets allowed,Hot water,Body soap,Conditioner,Bed linens,Extra pillows and blankets,Cleaning products,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Baking sheet,Freezer,Bread maker,Sound system,Toaster",false,3,Firm,SEK,0,0,72,4.78,4.8,4.9,4.8,4.9,5.0,4.8,104769.0,1072283.0,433.6,4442.2,0.666,0.688,287.0,2937.8,296.8,3037.6,243,12,122,365,27203.0,260782.0,498.5,4779.3,0.611,0.705,302.3,2897.6,348.8,3343.4,55,12,35,90
3322916,Bright 3 room apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/43742201/1beb59ef_original.jpg,7,16776647,Ricky,"","",false,59.2974,18.0794,4,2,3,1.0,false,"Stove,TV,Cable TV,Smoke alarm,Wifi,Patio or balcony,First aid kit,Kitchen,Essentials,Hangers,Hot water,Iron,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven",false,3,Flexible,SEK,0,0,143,4.59,4.7,4.8,4.2,4.8,4.8,4.6,20796.0,212183.0,109.6,1128.0,0.523,0.91,57.0,581.3,99.0,1010.4,191,155,174,365,6690.0,64134.0,110.4,1058.7,0.667,0.845,74.3,712.6,94.2,903.3,60,19,30,90
3332427,"Cozy & stylish flat, Old town Sthlm",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/865f6872-1981-45c9-b932-c63a00878475.jpg,18,10692460,Henrik,"","",true,59.3238,18.0713,2,1,2,1.0,false,"Wifi,Kitchen,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Single level home,Smoke alarm,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",true,2,Firm,SEK,0,0,174,4.91,4.9,5.0,4.9,5.0,4.9,4.8,50171.0,511720.0,172.2,1756.7,0.797,0.817,137.5,1402.0,140.9,1437.4,291,9,74,365,15397.0,147602.0,214.0,2051.1,0.8,0.889,171.1,1640.0,190.1,1822.2,72,9,18,90
3339466,Fantastic apartment on Kungsholmen,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/104944262/ed137e6d_original.jpg,9,16856777,Gustaf,"","",false,59.3327,18.0152,4,2,3,1.5,false,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Wine glasses,Beach access,Smoke alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Outdoor dining area,Freezer,Sound system,Bathtub,High chair,Blender,Fireplace guards,Room-darkening shades,Bikes,Game console,Hot water,Bed linens,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Backyard,Long term stays allowed,Children's playroom,Dining table,Bread maker,Toaster",false,5,Strict,SEK,180,0,26,4.88,5.0,4.9,4.7,4.9,5.0,4.9,17767.0,172738.0,169.1,1734.6,0.263,0.382,48.7,473.3,70.8,688.2,96,114,269,365,8767.0,84052.0,182.5,1749.8,0.533,0.0,97.4,933.9,0.0,0.0,48,0,42,90
3351967,Beautiful perfectly located flat,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/58e17762-2de7-4f99-8a6d-c5d2260de473.jpg,28,16913413,Anna,"","",false,59.3308,18.0392,5,4,8,2.0,false,"High chair,TV,Cable TV,Children’s books and toys,Wifi,Crib,Kitchen,Pack ’n play/Travel crib,Paid parking off premises,Hot water,Elevator,Coffee maker,Dishes and silverware,Heating,Cooking basics,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,5,Moderate,SEK,52,0,38,4.87,4.9,4.9,4.9,4.9,4.8,4.6,3186.0,34964.0,248.5,2555.6,0.036,0.042,8.7,95.8,10.4,114.3,13,59,352,365,0.0,0.0,251.1,2407.6,0.0,0.0,0.0,0.0,0.0,0.0,0,59,90,90
3410275,Own room in 2-bedroom flat,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-3410275/original/5415c7f9-ac49-4d56-9bd9-761f5e1e83b6.jpg,15,16809440,Monica,"","",true,59.3023,18.0469,,,1,0.0,false,"Stove,Smoke alarm,Wifi,Backyard,Fire extinguisher,Essentials,Paid parking off premises,Hangers,Hair dryer,Hot water,Iron,Refrigerator,Dishes and silverware,Heating,Cooking basics",false,1,Moderate,SEK,0,0,99,4.81,4.9,4.8,4.8,4.9,4.8,4.8,8763.0,89751.0,55.9,572.5,0.422,0.762,24.0,245.9,43.4,444.3,154,163,211,365,2542.0,24372.0,66.0,632.5,0.433,0.796,28.2,270.8,51.9,497.4,39,41,51,90
3417805,Cosy room in a spacious and stylish home,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/44917675/d88865d5_original.jpg,20,17231775,Jane,"","",true,59.3160,18.0126,,,1,0.0,false,"Wifi,Waterfront,Lake access,Hot water kettle,Paid parking off premises,Books and reading material,Hot water,Body soap,Breakfast,Elevator,Bed linens,Extra pillows and blankets,Outdoor furniture,Boat slip,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Coffee,Clothing storage,Wine glasses,EV charger,Beach access,Shower gel,Patio or balcony,Backyard,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Kayak,Dining table,Hair dryer,Dedicated workspace,Outdoor dining area,Toaster,Bathtub",,2,Strict,SEK,18,,264,4.83,4.8,4.9,5.0,4.9,4.8,4.8,2166.0,22440.0,51.6,551.8,0.112,0.14,5.9,61.5,7.4,76.8,41,73,324,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
3475703,Cosy apartment in Södermalm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/43915572/81268aaa_original.jpg,7,8121403,Ebba,"","",false,59.3083,18.0670,3,1,2,1.0,false,"Stove,Wine glasses,TV,Smoke alarm,Wifi,Kitchen,Essentials,Dining table,Hot water,Freezer,Microwave,Coffee maker,Refrigerator,Toaster,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee",false,2,Flexible,SEK,0,0,41,4.9,4.9,4.9,5.0,5.0,4.7,4.7,7582.0,73738.0,175.1,1792.1,0.107,0.0,20.8,202.0,0.0,0.0,39,0,326,365,4683.0,44893.0,196.6,1884.4,0.267,0.0,52.0,498.8,0.0,0.0,24,0,66,90
3576943,"Two room apartment, sunny balcony",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/45090960/8ed68d4d_original.jpg,11,18014050,Josefin,"","",false,59.2748,18.1357,4,2,4,1.0,false,"TV,Wifi,Lake access,Kitchen,Hot water kettle,Paid parking off premises,Free street parking,Outdoor furniture,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Bathtub,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Piano,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Patio or balcony,Backyard,Dining table,Outdoor playground,Baking sheet,Toaster",false,2,Moderate,SEK,0,0,29,4.59,4.8,4.8,4.6,4.7,4.3,4.8,2044.0,20749.0,121.8,1249.2,0.044,0.0,5.6,56.8,0.0,0.0,16,0,349,365,1222.0,11715.0,133.3,1278.3,0.1,0.0,13.6,130.2,0.0,0.0,9,0,81,90
3682307,Renovated Apartment in SOFO 116km,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/746ef064-6233-40ce-8136-1a493d72baca.jpg,17,18719400,Ingun,"","",true,59.3089,18.0855,4,2,4,1.0,false,"High chair,TV,Children’s books and toys,Window guards,Wifi,Kitchen,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,BBQ grill,Backyard,Luggage dropoff allowed,Essentials,Cleaning before checkout,Hangers,Hair dryer,Iron,Bathtub",false,6,Strict,SEK,73,0,58,4.88,4.9,4.9,4.9,5.0,4.9,4.8,42991.0,431756.0,232.4,2377.6,0.479,0.711,117.8,1182.9,174.8,1755.1,175,119,190,365,18266.0,175101.0,268.8,2577.2,0.756,0.0,203.0,1945.6,0.0,0.0,68,0,22,90
3695394,Quaint cottage near Sthlm center,Entire cabin,entire_home,https://a0.muscache.com/im/pictures/46515937/9e432798_original.jpg,13,9149554,Lena,61196052,Staffan,false,59.2754,18.0320,4,1,3,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Room-darkening shades,Hot water kettle,Hot water,Body soap,Conditioner,Bed linens,Free street parking,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,BBQ grill,Shower gel,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Outdoor dining area,Freezer,Private entrance,Toaster",false,4,Moderate,SEK,61,0,84,4.93,5.0,5.0,5.0,5.0,4.7,4.8,9005.0,87213.0,123.1,1264.2,0.192,0.276,24.7,238.9,35.5,343.4,70,111,295,365,4309.0,41309.0,131.1,1257.3,0.367,0.429,47.9,459.0,56.0,536.5,33,13,57,90
3709938,Charming flat in beautiful Old Town,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/35cb218c-3c60-4cd9-abaf-1b65cd9774e3.jpg,10,18720954,Maria And Family,"","",true,59.3263,18.0746,3,1,2,1.0,false,"Wifi,Kitchen,Room-darkening shades,Hot water,Body soap,Bed linens,Ethernet connection,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance",false,5,Firm,SEK,120,0,142,4.85,4.8,4.9,4.9,4.9,4.9,4.7,6978.0,72409.0,130.8,1341.6,0.148,0.0,19.1,198.4,0.0,0.0,54,0,311,365,0.0,0.0,141.8,1359.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
3760267,Charming Apartment in Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-3760267/original/5cb6e7bb-fe11-41e0-bd8c-0c4133590b10.jpeg,14,19253706,Gabriela,"","",false,59.3021,18.0091,2,1,1,1.0,false,"TV,Blender,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Hot water,Body soap,Conditioner,Bed linens,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Shower gel,Patio or balcony,Backyard,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Baking sheet,Barbecue utensils,Freezer,Sound system,Toaster",false,,Moderate,SEK,0,0,1,,,,,,,,3997.0,43369.0,81.9,839.6,0.137,0.216,11.0,118.8,17.2,186.9,50,133,315,365,447.0,4286.0,93.5,896.2,0.056,0.122,5.0,47.6,10.9,104.5,5,49,85,90
